stream_id,streamer_name,stream_start_time,viewer_id,viewer_email,viewer_state,device_type,event_time,event_type,product_id,product_name,chat_message
STRM6,Fay,2025-07-19 10:40:00,CUST055,taylor.lopez55@example.com,IL,mobile,2025-07-19 11:15:37,add_to_cart,P020,Pro Water Bottle,
STRM5,Eva,2025-07-19 10:20:00,CUST080,jordan.lee80@example.com,WA,desktop,2025-07-19 11:15:38,add_to_cart,P047,Classic Shower Speaker,
STRM5,Eva,2025-07-19 10:20:00,CUST067,casey.lopez67@example.com,MI,mobile,2025-07-19 11:15:39,product_view,P031,Classic LED Strip,
STRM5,Eva,2025-07-19 10:20:00,CUST008,skylar.lee8@example.com,NY,tablet,2025-07-19 11:15:40,stream_exit,,,
STRM5,Eva,2025-07-19 10:20:00,CUST040,jordan.johnson40@example.com,NY,mobile,2025-07-19 11:15:40,add_to_cart,P021,Pro Hair Dryer,
STRM6,Fay,2025-07-19 10:40:00,CUST045,drew.smith45@example.com,NC,tablet,2025-07-19 11:15:45,order_completed,P035,Pro Wireless Mouse,
STRM6,Fay,2025-07-19 10:40:00,CUST006,drew.brown6@example.com,CA,mobile,2025-07-19 11:15:48,chat_message,,,Too expensive
STRM7,George,2025-07-19 11:00:00,CUST014,avery.allen14@example.com,IL,tablet,2025-07-19 11:15:49,add_to_cart,P044,Classic Card Holder,
STRM7,George,2025-07-19 11:00:00,CUST005,jordan.smith5@example.com,TX,tablet,2025-07-19 11:15:50,order_completed,P003,Deluxe Hoodie,
STRM7,George,2025-07-19 11:00:00,CUST040,jordan.johnson40@example.com,NY,tablet,2025-07-19 11:15:53,checkout_started,P008,Classic Sneakers,
STRM6,Fay,2025-07-19 10:40:00,CUST052,avery.davis52@example.com,IL,mobile,2025-07-19 11:16:00,order_completed,P037,Pro Monitor Riser,
STRM7,George,2025-07-19 11:00:00,CUST073,avery.hall73@example.com,NC,mobile,2025-07-19 11:16:00,product_view,P044,Classic Card Holder,
STRM7,George,2025-07-19 11:00:00,CUST069,avery.davis69@example.com,MI,mobile,2025-07-19 11:16:01,chat_message,,,Too expensive
STRM7,George,2025-07-19 11:00:00,CUST063,casey.davis63@example.com,MI,tablet,2025-07-19 11:16:02,chat_message,,,Love this!
STRM6,Fay,2025-07-19 10:40:00,CUST062,skylar.smith62@example.com,WA,desktop,2025-07-19 11:16:02,add_to_cart,P008,Classic Sneakers,
STRM5,Eva,2025-07-19 10:20:00,CUST064,jamie.brown64@example.com,IL,mobile,2025-07-19 11:16:03,stream_exit,,,
STRM6,Fay,2025-07-19 10:40:00,CUST023,casey.davis23@example.com,IL,desktop,2025-07-19 11:16:04,chat_message,,,Need this
STRM6,Fay,2025-07-19 10:40:00,CUST082,casey.lopez82@example.com,IL,desktop,2025-07-19 11:16:05,chat_message,,,Add to cart
STRM7,George,2025-07-19 11:00:00,CUST059,jamie.hall59@example.com,NC,desktop,2025-07-19 11:16:09,product_view,P013,Pro Coffee Mug,
STRM7,George,2025-07-19 11:00:00,CUST025,morgan.young25@example.com,NY,mobile,2025-07-19 11:16:13,product_view,P039,Pro Body Lotion,
STRM7,George,2025-07-19 11:00:00,CUST078,jamie.brown78@example.com,TX,mobile,2025-07-19 11:16:19,add_to_cart,P044,Classic Card Holder,
STRM6,Fay,2025-07-19 10:40:00,CUST052,avery.davis52@example.com,IL,desktop,2025-07-19 11:16:19,chat_message,,,Too expensive
STRM7,George,2025-07-19 11:00:00,CUST097,jordan.brown97@example.com,FL,tablet,2025-07-19 11:16:26,chat_message,,,Add to cart
STRM6,Fay,2025-07-19 10:40:00,CUST093,casey.allen93@example.com,TX,desktop,2025-07-19 11:16:28,order_completed,P049,Classic Microphone,
STRM5,Eva,2025-07-19 10:20:00,CUST087,morgan.young87@example.com,WA,desktop,2025-07-19 11:16:31,product_view,P024,Classic Facial Mask,
STRM5,Eva,2025-07-19 10:20:00,CUST068,jordan.lee68@example.com,CA,tablet,2025-07-19 11:16:31,add_to_cart,P039,Pro Body Lotion,
STRM7,George,2025-07-19 11:00:00,CUST063,casey.davis63@example.com,MI,mobile,2025-07-19 11:16:31,order_completed,P050,Deluxe Cap,
STRM5,Eva,2025-07-19 10:20:00,CUST075,taylor.johnson75@example.com,WA,tablet,2025-07-19 11:16:31,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST052,avery.davis52@example.com,IL,tablet,2025-07-19 11:16:32,add_to_cart,P011,Eco Wrist Watch,
STRM5,Eva,2025-07-19 10:20:00,CUST079,jamie.allen79@example.com,NC,desktop,2025-07-19 11:16:34,checkout_started,P035,Pro Wireless Mouse,
STRM5,Eva,2025-07-19 10:20:00,CUST072,casey.brown72@example.com,WA,tablet,2025-07-19 11:16:39,stream_view_start,,,
STRM7,George,2025-07-19 11:00:00,CUST078,jamie.brown78@example.com,TX,mobile,2025-07-19 11:16:39,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST041,drew.lee41@example.com,GA,mobile,2025-07-19 11:16:40,stream_view_start,,,
STRM7,George,2025-07-19 11:00:00,CUST091,avery.clark91@example.com,NC,mobile,2025-07-19 11:16:44,product_view,P038,Smart Blue Light Glasses,
STRM5,Eva,2025-07-19 10:20:00,CUST055,taylor.lopez55@example.com,IL,tablet,2025-07-19 11:16:47,checkout_started,P006,Smart Face Cream,
STRM7,George,2025-07-19 11:00:00,CUST026,drew.smith26@example.com,MI,tablet,2025-07-19 11:16:54,product_view,P003,Deluxe Hoodie,
STRM7,George,2025-07-19 11:00:00,CUST033,reese.clark33@example.com,GA,tablet,2025-07-19 11:16:54,add_to_cart,P036,Classic Fragrance Set,
STRM7,George,2025-07-19 11:00:00,CUST086,casey.clark86@example.com,NC,mobile,2025-07-19 11:16:58,stream_exit,,,
STRM5,Eva,2025-07-19 10:20:00,CUST070,alex.hall70@example.com,GA,mobile,2025-07-19 11:17:01,stream_view_start,,,
STRM7,George,2025-07-19 11:00:00,CUST010,reese.davis10@example.com,AZ,mobile,2025-07-19 11:17:02,product_view,P028,Pro Table Mirror,
STRM6,Fay,2025-07-19 10:40:00,CUST082,casey.lopez82@example.com,IL,mobile,2025-07-19 11:17:04,order_completed,P038,Smart Blue Light Glasses,
STRM6,Fay,2025-07-19 10:40:00,CUST056,avery.allen56@example.com,NY,mobile,2025-07-19 11:17:06,stream_view_start,,,
STRM5,Eva,2025-07-19 10:20:00,CUST069,avery.davis69@example.com,MI,tablet,2025-07-19 11:17:18,checkout_started,P015,Classic Wireless Charger,
STRM6,Fay,2025-07-19 10:40:00,CUST056,avery.allen56@example.com,NY,desktop,2025-07-19 11:17:19,order_completed,P050,Deluxe Cap,
STRM7,George,2025-07-19 11:00:00,CUST037,morgan.allen37@example.com,FL,desktop,2025-07-19 11:17:22,chat_message,,,Love this!
STRM7,George,2025-07-19 11:00:00,CUST024,drew.smith24@example.com,WA,mobile,2025-07-19 11:17:25,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST077,morgan.davis77@example.com,MI,mobile,2025-07-19 11:17:25,checkout_started,P012,Smart Desk Lamp,
STRM5,Eva,2025-07-19 10:20:00,CUST089,reese.clark89@example.com,WA,tablet,2025-07-19 11:17:26,checkout_started,P025,Smart Essential Oil,
STRM5,Eva,2025-07-19 10:20:00,CUST071,morgan.davis71@example.com,TX,tablet,2025-07-19 11:17:26,chat_message,,,❤️
STRM7,George,2025-07-19 11:00:00,CUST027,drew.hall27@example.com,IL,tablet,2025-07-19 11:17:27,product_view,P021,Pro Hair Dryer,
STRM6,Fay,2025-07-19 10:40:00,CUST087,morgan.young87@example.com,WA,tablet,2025-07-19 11:17:33,product_view,P040,Eco Slippers,
STRM5,Eva,2025-07-19 10:20:00,CUST021,reese.lopez21@example.com,GA,mobile,2025-07-19 11:17:34,add_to_cart,P033,Classic Graphic Tee,
STRM5,Eva,2025-07-19 10:20:00,CUST041,drew.lee41@example.com,GA,mobile,2025-07-19 11:17:38,stream_view_start,,,
STRM7,George,2025-07-19 11:00:00,CUST004,morgan.clark4@example.com,AZ,tablet,2025-07-19 11:17:40,order_completed,P048,Eco Power Bank,
STRM7,George,2025-07-19 11:00:00,CUST026,drew.smith26@example.com,MI,tablet,2025-07-19 11:17:48,add_to_cart,P024,Classic Facial Mask,
STRM6,Fay,2025-07-19 10:40:00,CUST021,reese.lopez21@example.com,GA,desktop,2025-07-19 11:17:49,order_completed,P024,Classic Facial Mask,
STRM6,Fay,2025-07-19 10:40:00,CUST032,taylor.young32@example.com,NY,tablet,2025-07-19 11:17:51,order_completed,P009,Deluxe Backpack,
STRM6,Fay,2025-07-19 10:40:00,CUST095,jordan.allen95@example.com,IL,desktop,2025-07-19 11:17:57,stream_exit,,,
STRM6,Fay,2025-07-19 10:40:00,CUST010,reese.davis10@example.com,AZ,mobile,2025-07-19 11:18:00,add_to_cart,P050,Deluxe Cap,
STRM6,Fay,2025-07-19 10:40:00,CUST001,drew.hall1@example.com,AZ,mobile,2025-07-19 11:18:01,product_view,P009,Deluxe Backpack,
STRM7,George,2025-07-19 11:00:00,CUST026,drew.smith26@example.com,MI,desktop,2025-07-19 11:18:04,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST060,drew.clark60@example.com,GA,desktop,2025-07-19 11:18:06,stream_exit,,,
STRM6,Fay,2025-07-19 10:40:00,CUST010,reese.davis10@example.com,AZ,tablet,2025-07-19 11:18:10,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST081,casey.hall81@example.com,AZ,mobile,2025-07-19 11:18:22,chat_message,,,Ordered!
STRM6,Fay,2025-07-19 10:40:00,CUST003,alex.smith3@example.com,MI,tablet,2025-07-19 11:18:23,add_to_cart,P038,Smart Blue Light Glasses,
STRM5,Eva,2025-07-19 10:20:00,CUST085,taylor.lopez85@example.com,AZ,desktop,2025-07-19 11:18:26,chat_message,,,Love this!
STRM7,George,2025-07-19 11:00:00,CUST010,reese.davis10@example.com,AZ,mobile,2025-07-19 11:18:26,chat_message,,,❤️
STRM5,Eva,2025-07-19 10:20:00,CUST004,morgan.clark4@example.com,AZ,mobile,2025-07-19 11:18:27,add_to_cart,P009,Deluxe Backpack,
STRM5,Eva,2025-07-19 10:20:00,CUST008,skylar.lee8@example.com,NY,mobile,2025-07-19 11:18:28,chat_message,,,What's the price?
STRM6,Fay,2025-07-19 10:40:00,CUST083,taylor.brown83@example.com,WA,tablet,2025-07-19 11:18:29,checkout_started,P002,Smart Earbuds,
STRM6,Fay,2025-07-19 10:40:00,CUST015,drew.smith15@example.com,TX,mobile,2025-07-19 11:18:31,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST037,morgan.allen37@example.com,FL,desktop,2025-07-19 11:18:31,chat_message,,,Too expensive
STRM6,Fay,2025-07-19 10:40:00,CUST062,skylar.smith62@example.com,WA,mobile,2025-07-19 11:18:33,add_to_cart,P023,Deluxe Travel Pillow,
STRM5,Eva,2025-07-19 10:20:00,CUST074,taylor.smith74@example.com,CA,tablet,2025-07-19 11:18:35,product_view,P019,Deluxe Makeup Kit,
STRM6,Fay,2025-07-19 10:40:00,CUST093,casey.allen93@example.com,TX,mobile,2025-07-19 11:18:35,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST091,avery.clark91@example.com,NC,mobile,2025-07-19 11:18:38,add_to_cart,P019,Deluxe Makeup Kit,
STRM7,George,2025-07-19 11:00:00,CUST090,casey.allen90@example.com,CA,tablet,2025-07-19 11:18:42,stream_exit,,,
STRM5,Eva,2025-07-19 10:20:00,CUST036,taylor.clark36@example.com,WA,desktop,2025-07-19 11:18:43,checkout_started,P027,Eco Mouse Pad,
STRM5,Eva,2025-07-19 10:20:00,CUST022,skylar.johnson22@example.com,WA,desktop,2025-07-19 11:18:43,stream_view_start,,,
STRM7,George,2025-07-19 11:00:00,CUST009,jamie.lee9@example.com,NY,tablet,2025-07-19 11:18:44,chat_message,,,Ordered!
STRM7,George,2025-07-19 11:00:00,CUST090,casey.allen90@example.com,CA,desktop,2025-07-19 11:18:45,order_completed,P001,Smart Lipstick,
STRM6,Fay,2025-07-19 10:40:00,CUST032,taylor.young32@example.com,NY,mobile,2025-07-19 11:18:46,product_view,P032,Smart Hand Sanitizer,
STRM6,Fay,2025-07-19 10:40:00,CUST081,casey.hall81@example.com,AZ,desktop,2025-07-19 11:18:52,stream_exit,,,
STRM6,Fay,2025-07-19 10:40:00,CUST074,taylor.smith74@example.com,CA,tablet,2025-07-19 11:18:54,product_view,P043,Smart Face Roller,
STRM6,Fay,2025-07-19 10:40:00,CUST092,avery.davis92@example.com,NC,tablet,2025-07-19 11:18:54,checkout_started,P036,Classic Fragrance Set,
STRM6,Fay,2025-07-19 10:40:00,CUST015,drew.smith15@example.com,TX,tablet,2025-07-19 11:18:56,chat_message,,,😍
STRM5,Eva,2025-07-19 10:20:00,CUST085,taylor.lopez85@example.com,AZ,tablet,2025-07-19 11:18:56,product_view,P033,Classic Graphic Tee,
STRM6,Fay,2025-07-19 10:40:00,CUST044,reese.davis44@example.com,IL,desktop,2025-07-19 11:19:01,stream_exit,,,
STRM6,Fay,2025-07-19 10:40:00,CUST062,skylar.smith62@example.com,WA,tablet,2025-07-19 11:19:07,stream_exit,,,
STRM6,Fay,2025-07-19 10:40:00,CUST034,skylar.lee34@example.com,AZ,tablet,2025-07-19 11:19:10,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST090,casey.allen90@example.com,CA,desktop,2025-07-19 11:19:18,product_view,P045,Eco Tumbler,
STRM5,Eva,2025-07-19 10:20:00,CUST073,avery.hall73@example.com,NC,desktop,2025-07-19 11:19:21,add_to_cart,P050,Deluxe Cap,
STRM5,Eva,2025-07-19 10:20:00,CUST095,jordan.allen95@example.com,IL,tablet,2025-07-19 11:19:22,product_view,P024,Classic Facial Mask,
STRM7,George,2025-07-19 11:00:00,CUST035,casey.smith35@example.com,NY,mobile,2025-07-19 11:19:26,add_to_cart,P013,Pro Coffee Mug,
STRM7,George,2025-07-19 11:00:00,CUST056,avery.allen56@example.com,NY,tablet,2025-07-19 11:19:27,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST047,skylar.clark47@example.com,TX,desktop,2025-07-19 11:19:33,add_to_cart,P003,Deluxe Hoodie,
STRM7,George,2025-07-19 11:00:00,CUST006,drew.brown6@example.com,CA,mobile,2025-07-19 11:19:39,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST077,morgan.davis77@example.com,MI,desktop,2025-07-19 11:19:48,product_view,P041,Classic Tote Bag,
STRM5,Eva,2025-07-19 10:20:00,CUST080,jordan.lee80@example.com,WA,tablet,2025-07-19 11:19:51,add_to_cart,P014,Eco Notebook,
STRM5,Eva,2025-07-19 10:20:00,CUST014,avery.allen14@example.com,IL,tablet,2025-07-19 11:19:57,checkout_started,P008,Classic Sneakers,
STRM5,Eva,2025-07-19 10:20:00,CUST023,casey.davis23@example.com,IL,tablet,2025-07-19 11:19:57,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST056,avery.allen56@example.com,NY,tablet,2025-07-19 11:20:00,stream_exit,,,
STRM8,Hana,2025-07-19 11:20:00,CUST046,reese.young46@example.com,CA,mobile,2025-07-19 11:20:02,add_to_cart,P004,Classic Yoga Mat,
STRM6,Fay,2025-07-19 10:40:00,CUST008,skylar.lee8@example.com,NY,mobile,2025-07-19 11:20:04,checkout_started,P006,Smart Face Cream,
STRM6,Fay,2025-07-19 10:40:00,CUST066,skylar.hall66@example.com,TX,mobile,2025-07-19 11:20:07,product_view,P020,Pro Water Bottle,
STRM7,George,2025-07-19 11:00:00,CUST058,casey.young58@example.com,NC,tablet,2025-07-19 11:20:11,chat_message,,,Need this
STRM8,Hana,2025-07-19 11:20:00,CUST028,drew.lee28@example.com,NC,tablet,2025-07-19 11:20:13,chat_message,,,Need this
STRM6,Fay,2025-07-19 10:40:00,CUST050,skylar.hall50@example.com,WA,desktop,2025-07-19 11:20:16,stream_exit,,,
STRM8,Hana,2025-07-19 11:20:00,CUST063,casey.davis63@example.com,MI,desktop,2025-07-19 11:20:16,checkout_started,P019,Deluxe Makeup Kit,
STRM8,Hana,2025-07-19 11:20:00,CUST008,skylar.lee8@example.com,NY,desktop,2025-07-19 11:20:19,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST085,taylor.lopez85@example.com,AZ,desktop,2025-07-19 11:20:23,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST010,reese.davis10@example.com,AZ,mobile,2025-07-19 11:20:23,stream_exit,,,
STRM8,Hana,2025-07-19 11:20:00,CUST097,jordan.brown97@example.com,FL,desktop,2025-07-19 11:20:26,chat_message,,,Add to cart
STRM7,George,2025-07-19 11:00:00,CUST007,taylor.clark7@example.com,MI,mobile,2025-07-19 11:20:27,add_to_cart,P040,Eco Slippers,
STRM8,Hana,2025-07-19 11:20:00,CUST045,drew.smith45@example.com,NC,desktop,2025-07-19 11:20:27,product_view,P038,Smart Blue Light Glasses,
STRM8,Hana,2025-07-19 11:20:00,CUST009,jamie.lee9@example.com,NY,mobile,2025-07-19 11:20:27,product_view,P042,Eco Charging Cable,
STRM8,Hana,2025-07-19 11:20:00,CUST021,reese.lopez21@example.com,GA,mobile,2025-07-19 11:20:29,stream_exit,,,
STRM8,Hana,2025-07-19 11:20:00,CUST096,taylor.brown96@example.com,GA,desktop,2025-07-19 11:20:33,order_completed,P010,Smart Sunglasses,
STRM8,Hana,2025-07-19 11:20:00,CUST094,drew.lopez94@example.com,CA,tablet,2025-07-19 11:20:34,product_view,P014,Eco Notebook,
STRM6,Fay,2025-07-19 10:40:00,CUST040,jordan.johnson40@example.com,NY,desktop,2025-07-19 11:20:40,stream_view_start,,,
STRM8,Hana,2025-07-19 11:20:00,CUST083,taylor.brown83@example.com,WA,mobile,2025-07-19 11:20:41,product_view,P019,Deluxe Makeup Kit,
STRM6,Fay,2025-07-19 10:40:00,CUST023,casey.davis23@example.com,IL,tablet,2025-07-19 11:20:41,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST052,avery.davis52@example.com,IL,tablet,2025-07-19 11:20:42,chat_message,,,What's the price?
STRM8,Hana,2025-07-19 11:20:00,CUST062,skylar.smith62@example.com,WA,mobile,2025-07-19 11:20:43,add_to_cart,P009,Deluxe Backpack,
STRM6,Fay,2025-07-19 10:40:00,CUST060,drew.clark60@example.com,GA,tablet,2025-07-19 11:20:49,chat_message,,,What's the price?
STRM7,George,2025-07-19 11:00:00,CUST083,taylor.brown83@example.com,WA,desktop,2025-07-19 11:20:51,stream_exit,,,
STRM6,Fay,2025-07-19 10:40:00,CUST044,reese.davis44@example.com,IL,tablet,2025-07-19 11:20:51,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST074,taylor.smith74@example.com,CA,desktop,2025-07-19 11:20:51,product_view,P024,Classic Facial Mask,
STRM6,Fay,2025-07-19 10:40:00,CUST037,morgan.allen37@example.com,FL,mobile,2025-07-19 11:20:52,product_view,P018,Smart Laptop Stand,
STRM6,Fay,2025-07-19 10:40:00,CUST094,drew.lopez94@example.com,CA,tablet,2025-07-19 11:20:53,checkout_started,P047,Classic Shower Speaker,
STRM6,Fay,2025-07-19 10:40:00,CUST028,drew.lee28@example.com,NC,mobile,2025-07-19 11:20:53,product_view,P047,Classic Shower Speaker,
STRM6,Fay,2025-07-19 10:40:00,CUST092,avery.davis92@example.com,NC,mobile,2025-07-19 11:20:53,add_to_cart,P049,Classic Microphone,
STRM7,George,2025-07-19 11:00:00,CUST071,morgan.davis71@example.com,TX,tablet,2025-07-19 11:20:55,add_to_cart,P035,Pro Wireless Mouse,
STRM6,Fay,2025-07-19 10:40:00,CUST060,drew.clark60@example.com,GA,mobile,2025-07-19 11:20:55,product_view,P030,Deluxe Diffuser,
STRM6,Fay,2025-07-19 10:40:00,CUST082,casey.lopez82@example.com,IL,desktop,2025-07-19 11:20:56,stream_exit,,,
STRM8,Hana,2025-07-19 11:20:00,CUST070,alex.hall70@example.com,GA,desktop,2025-07-19 11:20:56,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST063,casey.davis63@example.com,MI,tablet,2025-07-19 11:20:57,product_view,P002,Smart Earbuds,
STRM7,George,2025-07-19 11:00:00,CUST062,skylar.smith62@example.com,WA,mobile,2025-07-19 11:21:02,checkout_started,P010,Smart Sunglasses,
STRM8,Hana,2025-07-19 11:20:00,CUST019,taylor.clark19@example.com,FL,mobile,2025-07-19 11:21:03,product_view,P024,Classic Facial Mask,
STRM8,Hana,2025-07-19 11:20:00,CUST066,skylar.hall66@example.com,TX,tablet,2025-07-19 11:21:03,product_view,P004,Classic Yoga Mat,
STRM7,George,2025-07-19 11:00:00,CUST071,morgan.davis71@example.com,TX,mobile,2025-07-19 11:21:03,product_view,P038,Smart Blue Light Glasses,
STRM7,George,2025-07-19 11:00:00,CUST047,skylar.clark47@example.com,TX,tablet,2025-07-19 11:21:04,checkout_started,P020,Pro Water Bottle,
STRM8,Hana,2025-07-19 11:20:00,CUST075,taylor.johnson75@example.com,WA,desktop,2025-07-19 11:21:10,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST060,drew.clark60@example.com,GA,desktop,2025-07-19 11:21:13,add_to_cart,P026,Eco Keyboard,
STRM8,Hana,2025-07-19 11:20:00,CUST069,avery.davis69@example.com,MI,mobile,2025-07-19 11:21:15,product_view,P024,Classic Facial Mask,
STRM8,Hana,2025-07-19 11:20:00,CUST098,jamie.hall98@example.com,CA,mobile,2025-07-19 11:21:15,add_to_cart,P028,Pro Table Mirror,
STRM6,Fay,2025-07-19 10:40:00,CUST015,drew.smith15@example.com,TX,desktop,2025-07-19 11:21:16,checkout_started,P025,Smart Essential Oil,
STRM6,Fay,2025-07-19 10:40:00,CUST008,skylar.lee8@example.com,NY,mobile,2025-07-19 11:21:17,checkout_started,P020,Pro Water Bottle,
STRM8,Hana,2025-07-19 11:20:00,CUST097,jordan.brown97@example.com,FL,tablet,2025-07-19 11:21:17,product_view,P046,Eco Fleece Blanket,
STRM8,Hana,2025-07-19 11:20:00,CUST050,skylar.hall50@example.com,WA,mobile,2025-07-19 11:21:19,product_view,P021,Pro Hair Dryer,
STRM7,George,2025-07-19 11:00:00,CUST093,casey.allen93@example.com,TX,tablet,2025-07-19 11:21:22,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST052,avery.davis52@example.com,IL,tablet,2025-07-19 11:21:23,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST035,casey.smith35@example.com,NY,desktop,2025-07-19 11:21:24,add_to_cart,P027,Eco Mouse Pad,
STRM7,George,2025-07-19 11:00:00,CUST092,avery.davis92@example.com,NC,mobile,2025-07-19 11:21:24,chat_message,,,😍
STRM6,Fay,2025-07-19 10:40:00,CUST007,taylor.clark7@example.com,MI,desktop,2025-07-19 11:21:28,add_to_cart,P029,Pro Beard Trimmer,
STRM8,Hana,2025-07-19 11:20:00,CUST003,alex.smith3@example.com,MI,mobile,2025-07-19 11:21:28,product_view,P010,Smart Sunglasses,
STRM6,Fay,2025-07-19 10:40:00,CUST057,reese.brown57@example.com,AZ,desktop,2025-07-19 11:21:28,product_view,P021,Pro Hair Dryer,
STRM6,Fay,2025-07-19 10:40:00,CUST061,casey.young61@example.com,CA,desktop,2025-07-19 11:21:33,stream_view_start,,,
STRM7,George,2025-07-19 11:00:00,CUST034,skylar.lee34@example.com,AZ,mobile,2025-07-19 11:21:34,product_view,P026,Eco Keyboard,
STRM7,George,2025-07-19 11:00:00,CUST036,taylor.clark36@example.com,WA,mobile,2025-07-19 11:21:34,add_to_cart,P004,Classic Yoga Mat,
STRM7,George,2025-07-19 11:00:00,CUST079,jamie.allen79@example.com,NC,mobile,2025-07-19 11:21:35,product_view,P017,Classic Phone Case,
STRM6,Fay,2025-07-19 10:40:00,CUST007,taylor.clark7@example.com,MI,tablet,2025-07-19 11:21:36,add_to_cart,P021,Pro Hair Dryer,
STRM8,Hana,2025-07-19 11:20:00,CUST080,jordan.lee80@example.com,WA,desktop,2025-07-19 11:21:38,add_to_cart,P042,Eco Charging Cable,
STRM6,Fay,2025-07-19 10:40:00,CUST003,alex.smith3@example.com,MI,mobile,2025-07-19 11:21:40,checkout_started,P008,Classic Sneakers,
STRM7,George,2025-07-19 11:00:00,CUST062,skylar.smith62@example.com,WA,desktop,2025-07-19 11:21:44,product_view,P040,Eco Slippers,
STRM8,Hana,2025-07-19 11:20:00,CUST061,casey.young61@example.com,CA,tablet,2025-07-19 11:21:45,order_completed,P020,Pro Water Bottle,
STRM8,Hana,2025-07-19 11:20:00,CUST003,alex.smith3@example.com,MI,mobile,2025-07-19 11:21:45,add_to_cart,P025,Smart Essential Oil,
STRM8,Hana,2025-07-19 11:20:00,CUST006,drew.brown6@example.com,CA,tablet,2025-07-19 11:21:49,add_to_cart,P029,Pro Beard Trimmer,
STRM7,George,2025-07-19 11:00:00,CUST084,jamie.hall84@example.com,IL,tablet,2025-07-19 11:21:51,add_to_cart,P009,Deluxe Backpack,
STRM6,Fay,2025-07-19 10:40:00,CUST045,drew.smith45@example.com,NC,desktop,2025-07-19 11:21:51,product_view,P028,Pro Table Mirror,
STRM6,Fay,2025-07-19 10:40:00,CUST054,jordan.clark54@example.com,FL,desktop,2025-07-19 11:21:51,chat_message,,,😍
STRM8,Hana,2025-07-19 11:20:00,CUST059,jamie.hall59@example.com,NC,tablet,2025-07-19 11:21:53,product_view,P049,Classic Microphone,
STRM8,Hana,2025-07-19 11:20:00,CUST049,avery.allen49@example.com,TX,desktop,2025-07-19 11:21:56,stream_exit,,,
STRM7,George,2025-07-19 11:00:00,CUST094,drew.lopez94@example.com,CA,desktop,2025-07-19 11:22:01,add_to_cart,P029,Pro Beard Trimmer,
STRM6,Fay,2025-07-19 10:40:00,CUST017,alex.brown17@example.com,FL,tablet,2025-07-19 11:22:01,stream_view_start,,,
STRM7,George,2025-07-19 11:00:00,CUST093,casey.allen93@example.com,TX,tablet,2025-07-19 11:22:02,order_completed,P040,Eco Slippers,
STRM8,Hana,2025-07-19 11:20:00,CUST049,avery.allen49@example.com,TX,mobile,2025-07-19 11:22:04,add_to_cart,P049,Classic Microphone,
STRM8,Hana,2025-07-19 11:20:00,CUST072,casey.brown72@example.com,WA,mobile,2025-07-19 11:22:08,stream_view_start,,,
STRM6,Fay,2025-07-19 10:40:00,CUST082,casey.lopez82@example.com,IL,desktop,2025-07-19 11:22:15,product_view,P025,Smart Essential Oil,
STRM7,George,2025-07-19 11:00:00,CUST051,casey.johnson51@example.com,NY,mobile,2025-07-19 11:22:16,product_view,P001,Smart Lipstick,
STRM6,Fay,2025-07-19 10:40:00,CUST051,casey.johnson51@example.com,NY,tablet,2025-07-19 11:22:16,add_to_cart,P024,Classic Facial Mask,
STRM8,Hana,2025-07-19 11:20:00,CUST042,jamie.brown42@example.com,MI,desktop,2025-07-19 11:22:17,chat_message,,,Too expensive
STRM6,Fay,2025-07-19 10:40:00,CUST080,jordan.lee80@example.com,WA,tablet,2025-07-19 11:22:19,product_view,P022,Eco Tripod,
STRM6,Fay,2025-07-19 10:40:00,CUST078,jamie.brown78@example.com,TX,tablet,2025-07-19 11:22:21,chat_message,,,Love this!
STRM8,Hana,2025-07-19 11:20:00,CUST004,morgan.clark4@example.com,AZ,mobile,2025-07-19 11:22:23,order_completed,P020,Pro Water Bottle,
STRM8,Hana,2025-07-19 11:20:00,CUST048,avery.young48@example.com,TX,mobile,2025-07-19 11:22:25,stream_exit,,,
STRM8,Hana,2025-07-19 11:20:00,CUST051,casey.johnson51@example.com,NY,desktop,2025-07-19 11:22:26,product_view,P016,Eco Smart Thermostat,
